Month,DayOfWeek,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,ArrDelay,DepDelay,Dest,Distance,Cancelled,CancellationCode,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
April,Saturday,710,,1035,AA,,,CLT,936,True,Carrier,,,,,
April,Sunday,710,,1035,AA,,,CLT,936,True,Carrier,,,,,
April,Wednesday,1525,,1640,AA,,,ORD,678,True,Carrier,,,,,
April,Monday,1525,,1640,AA,,,ORD,678,True,Carrier,,,,,
April,Tuesday,2020,,2115,AA,,,AUS,190,True,Carrier,,,,,
April,Wednesday,2020,,2115,AA,,,AUS,190,True,Carrier,,,,,
April,Thursday,2020,,2115,AA,,,AUS,190,True,Weather,,,,,
April,Tuesday,1950,,2135,AA,,,PHX,1440,True,Carrier,,,,,
April,Wednesday,1950,,2135,AA,,,PHX,1440,True,Carrier,,,,,
April,Thursday,1950,,2135,AA,,,PHX,1440,True,Carrier,,,,,
April,Wednesday,1945,,2225,AA,,,MIA,1045,True,Carrier,,,,,
April,Thursday,1945,,2225,AA,,,MIA,1045,True,National Air System,,,,,
April,Thursday,815,,1005,AA,,,MIA,595,True,Carrier,,,,,
April,Thursday,1310,,1425,AA,,,ICT,328,True,Carrier,,,,,
April,Sunday,1310,,1425,AA,,,ICT,328,True,Carrier,,,,,
April,Thursday,1845,,2235,AA,,,JFK,1597,True,Carrier,,,,,
April,Thursday,735,,1230,AA,,,DFW,1171,True,Carrier,,,,,
April,Wednesday,705,,850,AA,,,ORD,1005,True,Carrier,,,,,
April,Wednesday,1050,,1355,AA,,,LGA,764,True,Carrier,,,,,
April,Friday,1050,,1355,AA,,,LGA,764,True,Carrier,,,,,
April,Saturday,1050,,1355,AA,,,LGA,764,True,Carrier,,,,,
April,Tuesday,1310,,1900,AA,,,ORD,1671,True,Carrier,,,,,
April,Wednesday,1015,,1120,AA,,,SAT,247,True,Carrier,,,,,
April,Wednesday,1200,,1310,AA,,,LAX,1210,True,Carrier,,,,,
April,Wednesday,1545,,1655,AA,,,STL,258,True,Carrier,,,,,
April,Thursday,1545,,1655,AA,,,STL,258,True,Carrier,,,,,
April,Friday,1545,,1655,AA,,,STL,258,True,Carrier,,,,,
April,Wednesday,1350,,1459,AA,,,ORD,647,True,Carrier,,,,,
April,Thursday,1350,,1459,AA,,,ORD,647,True,Carrier,,,,,
April,Friday,1350,,1459,AA,,,ORD,647,True,Carrier,,,,,
April,Saturday,1350,,1459,AA,,,ORD,647,True,Carrier,,,,,
April,Wednesday,905,,1030,AA,,,MFE,468,True,Carrier,,,,,
April,Thursday,905,,1030,AA,,,MFE,468,True,Carrier,,,,,
April,Friday,905,,1030,AA,,,MFE,468,True,Carrier,,,,,
April,Saturday,905,,1030,AA,,,MFE,468,True,Carrier,,,,,
April,Friday,710,,815,AA,,,DFW,237,True,Carrier,,,,,
April,Tuesday,710,,815,AA,,,DFW,237,True,Carrier,,,,,
April,Wednesday,1245,,1520,AA,,,LGA,950,True,Carrier,,,,,
April,Thursday,1245,,1520,AA,,,LGA,950,True,Carrier,,,,,
April,Saturday,1245,,1520,AA,,,LGA,950,True,Carrier,,,,,
April,Tuesday,1255,,1445,AA,,,STL,887,True,National Air System,,,,,
April,Thursday,1259,,1439,AA,,,STL,887,True,Carrier,,,,,
April,Friday,1259,,1439,AA,,,STL,887,True,Carrier,,,,,
April,Tuesday,1259,,1439,AA,,,STL,887,True,National Air System,,,,,
April,Wednesday,825,,1040,AA,,,SEA,1770,True,Carrier,,,,,
April,Tuesday,1735,,2045,AA,,,IND,762,True,Carrier,,,,,
April,Wednesday,1735,,2045,AA,,,IND,762,True,Carrier,,,,,
April,Thursday,1735,,2045,AA,,,IND,762,True,Carrier,,,,,
April,Friday,1735,,2045,AA,,,IND,762,True,Carrier,,,,,
April,Thursday,1435,,1715,AA,,,DFW,551,True,Carrier,,,,,
April,Wednesday,1220,,1650,AA,,,DFW,868,True,Carrier,,,,,
April,Thursday,1220,,1650,AA,,,DFW,868,True,Carrier,,,,,
April,Tuesday,1905,,2210,AA,,,MIA,1097,True,Carrier,,,,,
April,Monday,1905,,2210,AA,,,MIA,1097,True,National Air System,,,,,
April,Tuesday,1925,,2030,AA,,,STL,258,True,Carrier,,,,,
April,Wednesday,1925,,2030,AA,,,STL,258,True,Carrier,,,,,
April,Wednesday,1435,,1840,AA,,,ORD,1249,True,Carrier,,,,,
April,Thursday,1435,,1840,AA,,,ORD,1249,True,Carrier,,,,,
April,Friday,1435,,1840,AA,,,ORD,1249,True,Carrier,,,,,
April,Monday,1435,,1840,AA,,,ORD,1249,True,Carrier,,,,,
April,Wednesday,730,,945,AA,,,DTW,235,True,Carrier,,,,,
April,Thursday,730,,945,AA,,,DTW,235,True,Carrier,,,,,
April,Friday,730,,945,AA,,,DTW,235,True,Carrier,,,,,
April,Saturday,730,,945,AA,,,DTW,235,True,Carrier,,,,,
April,Thursday,1255,,1355,AA,,,PSP,1126,True,Carrier,,,,,
April,Friday,1255,,1355,AA,,,PSP,1126,True,Carrier,,,,,
April,Tuesday,1540,,1855,AA,,,PHL,678,True,Carrier,,,,,
April,Wednesday,1540,,1855,AA,,,PHL,678,True,Carrier,,,,,
April,Wednesday,1230,,1400,AA,,,MFE,468,True,Carrier,,,,,
April,Thursday,1230,,1400,AA,,,MFE,468,True,Carrier,,,,,
April,Wednesday,725,,1145,AA,,,DFW,868,True,Carrier,,,,,
April,Thursday,725,,1145,AA,,,DFW,868,True,Carrier,,,,,
April,Friday,725,,1145,AA,,,DFW,868,True,Carrier,,,,,
April,Wednesday,1420,,1540,AA,,,MSY,448,True,Carrier,,,,,
April,Thursday,1420,,1540,AA,,,MSY,448,True,Carrier,,,,,
April,Friday,1420,,1540,AA,,,MSY,448,True,Carrier,,,,,
April,Tuesday,1910,,2115,AA,,,ABQ,1118,True,Carrier,,,,,
April,Wednesday,1910,,2115,AA,,,ABQ,1118,True,Carrier,,,,,
April,Friday,1910,,2115,AA,,,ABQ,1118,True,Carrier,,,,,
April,Friday,1910,,2115,AA,,,ABQ,1118,True,Weather,,,,,
April,Tuesday,1350,,1845,AA,,,DFW,1205,True,Carrier,,,,,
April,Monday,1350,,1845,AA,,,DFW,1205,True,Carrier,,,,,
April,Wednesday,1350,,1845,AA,,,DFW,1205,True,Carrier,,,,,
April,Tuesday,1740,,1930,AA,,,DFW,999,True,Carrier,,,,,
April,Wednesday,1740,,1930,AA,,,DFW,999,True,Carrier,,,,,
April,Thursday,1740,,1930,AA,,,DFW,999,True,Carrier,,,,,
April,Friday,1740,,1930,AA,,,DFW,999,True,Carrier,,,,,
April,Wednesday,810,,1225,AA,,,PHL,1302,True,Carrier,,,,,
April,Thursday,810,,1225,AA,,,PHL,1302,True,Carrier,,,,,
April,Saturday,810,,1225,AA,,,PHL,1302,True,Carrier,,,,,
April,Tuesday,1540,,2140,AA,,,AUS,1770,True,Carrier,,,,,
April,Wednesday,1540,,2140,AA,,,AUS,1770,True,Carrier,,,,,
April,Wednesday,1330,,1700,AA,,,GSO,999,True,Carrier,,,,,
April,Thursday,1330,,1700,AA,,,GSO,999,True,Carrier,,,,,
April,Friday,1330,,1700,AA,,,GSO,999,True,Carrier,,,,,
April,Wednesday,1055,,1245,AA,,,DFW,583,True,Carrier,,,,,
April,Thursday,1055,,1245,AA,,,DFW,583,True,Carrier,,,,,
April,Friday,1055,,1245,AA,,,DFW,583,True,Carrier,,,,,
April,Saturday,1055,,1245,AA,,,DFW,583,True,Carrier,,,,,
April,Tuesday,1720,,1935,AA,,,DFW,1172,True,Carrier,,,,,
April,Wednesday,1720,,1935,AA,,,DFW,1172,True,Carrier,,,,,
April,Thursday,1720,,1935,AA,,,DFW,1172,True,Carrier,,,,,
April,Tuesday,1610,,1705,AA,,,AUS,190,True,Carrier,,,,,
April,Wednesday,1610,,1705,AA,,,AUS,190,True,Carrier,,,,,
April,Thursday,1610,,1705,AA,,,AUS,190,True,Carrier,,,,,
April,Friday,1610,,1705,AA,,,AUS,190,True,Carrier,,,,,
April,Wednesday,1150,,1525,AA,,,DFW,988,True,Carrier,,,,,
April,Thursday,1150,,1525,AA,,,DFW,988,True,Carrier,,,,,
April,Friday,1150,,1525,AA,,,DFW,988,True,Carrier,,,,,
April,Saturday,1150,,1525,AA,,,DFW,988,True,Carrier,,,,,
April,Wednesday,1200,,1450,AA,,,JFK,1005,True,Carrier,,,,,
April,Wednesday,1540,,1830,AA,,,TPA,1005,True,Carrier,,,,,
April,Wednesday,1120,,1455,AA,,,RDU,1062,True,Carrier,,,,,
April,Friday,1120,,1455,AA,,,RDU,1062,True,Carrier,,,,,
April,Wednesday,825,,925,AA,,,SAN,1171,True,Carrier,,,,,
April,Friday,825,,925,AA,,,SAN,1171,True,Carrier,,,,,
April,Saturday,825,,925,AA,,,SAN,1171,True,Carrier,,,,,
April,Tuesday,825,,925,AA,,,SAN,1171,True,Carrier,,,,,
April,Tuesday,1625,,1805,AA,,,STL,551,True,Carrier,,,,,
April,Wednesday,1625,,1805,AA,,,STL,551,True,Carrier,,,,,
April,Thursday,1625,,1805,AA,,,STL,551,True,Carrier,,,,,
April,Tuesday,1845,,2215,AA,,,LGA,887,True,Carrier,,,,,
April,Wednesday,1845,,2215,AA,,,LGA,887,True,Carrier,,,,,
April,Thursday,1845,,2215,AA,,,LGA,887,True,Carrier,,,,,
April,Friday,1845,,2215,AA,,,LGA,887,True,National Air System,,,,,
April,Wednesday,955,,1140,AA,,,BNA,631,True,Carrier,,,,,
April,Friday,955,,1140,AA,,,BNA,631,True,Carrier,,,,,
April,Wednesday,1445,,1705,AA,,,LGA,761,True,Carrier,,,,,
April,Wednesday,1150,,1255,AA,,,STL,258,True,Carrier,,,,,
April,Thursday,1150,,1255,AA,,,STL,258,True,Carrier,,,,,
April,Saturday,1150,,1255,AA,,,STL,258,True,Carrier,,,,,
April,Wednesday,940,,1050,AA,,,ORD,647,True,Carrier,,,,,
April,Thursday,940,,1050,AA,,,ORD,647,True,Carrier,,,,,
April,Tuesday,1820,,1935,AA,,,SFO,337,True,Carrier,,,,,
April,Wednesday,1820,,1935,AA,,,SFO,337,True,Carrier,,,,,
April,Thursday,1820,,1935,AA,,,SFO,337,True,Carrier,,,,,
April,Thursday,1200,,1355,AA,,,DFW,1062,True,Carrier,,,,,
April,Friday,1200,,1355,AA,,,DFW,1062,True,Carrier,,,,,
April,Saturday,1200,,1355,AA,,,DFW,1062,True,Carrier,,,,,
April,Tuesday,1930,,2005,AA,,,PHX,868,True,Carrier,,,,,
April,Thursday,1930,,2005,AA,,,PHX,868,True,Carrier,,,,,
April,Monday,1705,,1840,AA,,,DFW,460,True,Carrier,,,,,
April,Tuesday,1705,,1840,AA,,,DFW,460,True,Carrier,,,,,
April,Thursday,1705,,1840,AA,,,DFW,460,True,Carrier,,,,,
April,Friday,1705,,1840,AA,,,DFW,460,True,Carrier,,,,,
April,Wednesday,1405,,1720,AA,,,DAY,861,True,Carrier,,,,,
April,Thursday,1405,,1720,AA,,,DAY,861,True,Carrier,,,,,
April,Wednesday,805,,1320,AA,,,DFW,1431,True,Carrier,,,,,
April,Thursday,805,,1320,AA,,,DFW,1431,True,Carrier,,,,,
April,Friday,805,,1320,AA,,,DFW,1431,True,Carrier,,,,,
April,Tuesday,1635,,1735,AA,,,LAS,1055,True,Carrier,,,,,
April,Wednesday,1635,,1735,AA,,,LAS,1055,True,Carrier,,,,,
April,Thursday,1635,,1735,AA,,,LAS,1055,True,Carrier,,,,,
April,Friday,1635,,1735,AA,,,LAS,1055,True,Carrier,,,,,
April,Tuesday,1800,,1810,AA,,,ORD,177,True,Carrier,,,,,
April,Wednesday,1800,,1810,AA,,,ORD,177,True,Carrier,,,,,
April,Thursday,1800,,1810,AA,,,ORD,177,True,Carrier,,,,,
April,Friday,1800,,1810,AA,,,ORD,177,True,Carrier,,,,,
April,Tuesday,1855,,2155,AA,,,ATL,606,True,Carrier,,,,,
April,Wednesday,1855,,2155,AA,,,ATL,606,True,Carrier,,,,,
April,Friday,1855,,2155,AA,,,ATL,606,True,Weather,,,,,
April,Tuesday,1810,,2150,AA,,,PBI,1103,True,Carrier,,,,,
April,Wednesday,1810,,2150,AA,,,PBI,1103,True,Carrier,,,,,
April,Thursday,1810,,2150,AA,,,PBI,1103,True,Carrier,,,,,
April,Wednesday,1415,,1515,AA,,,ORD,612,True,Carrier,,,,,
April,Thursday,1415,,1515,AA,,,ORD,612,True,Carrier,,,,,
April,Monday,1415,,1515,AA,,,ORD,612,True,Carrier,,,,,
April,Tuesday,1605,,1735,AA,,,MSP,334,True,Carrier,,,,,
April,Wednesday,1605,,1735,AA,,,MSP,334,True,Carrier,,,,,
April,Friday,1605,,1735,AA,,,MSP,334,True,Carrier,,,,,
April,Wednesday,815,,1340,AA,,,AUS,1476,True,Carrier,,,,,
April,Tuesday,1750,,1910,AA,,,STL,869,True,Carrier,,,,,
April,Wednesday,1750,,1910,AA,,,STL,869,True,Carrier,,,,,
April,Thursday,1750,,1910,AA,,,STL,869,True,Carrier,,,,,
April,Friday,1750,,1910,AA,,,STL,869,True,Carrier,,,,,
April,Wednesday,810,,1250,AA,,,DFW,1055,True,Carrier,,,,,
April,Thursday,810,,1250,AA,,,DFW,1055,True,Carrier,,,,,
April,Friday,810,,1250,AA,,,DFW,1055,True,Carrier,,,,,
April,Tuesday,1840,,2105,AA,,,SLC,1249,True,Carrier,,,,,
April,Thursday,1840,,2105,AA,,,SLC,1249,True,Carrier,,,,,
April,Friday,1840,,2105,AA,,,SLC,1249,True,Carrier,,,,,
April,Friday,1840,,2105,AA,,,SLC,1249,True,Weather,,,,,
April,Wednesday,1510,,1630,AA,,,MEM,432,True,Carrier,,,,,
April,Monday,1525,,1650,AA,,,MEM,432,True,Carrier,,,,,
April,Wednesday,1525,,1650,AA,,,MEM,432,True,Carrier,,,,,
April,Thursday,1525,,1650,AA,,,MEM,432,True,Carrier,,,,,
April,Sunday,1525,,1650,AA,,,MEM,432,True,Carrier,,,,,
April,Wednesday,1200,,1440,AA,,,DFW,551,True,Carrier,,,,,
April,Thursday,1200,,1440,AA,,,DFW,551,True,Carrier,,,,,
April,Friday,750,,1100,AA,,,DFW,1391,True,Carrier,,,,,
April,Wednesday,655,,1205,AA,,,DFW,1345,True,Carrier,,,,,
April,Thursday,655,,1205,AA,,,DFW,1345,True,Carrier,,,,,
April,Friday,655,,1205,AA,,,DFW,1345,True,Carrier,,,,,
April,Wednesday,910,,1300,AA,,,PBI,1144,True,Carrier,,,,,
April,Thursday,910,,1300,AA,,,PBI,1144,True,Carrier,,,,,
April,Friday,910,,1300,AA,,,PBI,1144,True,Carrier,,,,,
April,Tuesday,1555,,1735,AA,,,SMF,1431,True,Carrier,,,,,
April,Wednesday,1555,,1735,AA,,,SMF,1431,True,Carrier,,,,,
April,Friday,1555,,1735,AA,,,SMF,1431,True,Carrier,,,,,
April,Tuesday,1825,,2010,AA,,,DFW,936,True,Carrier,,,,,
April,Wednesday,1825,,2010,AA,,,DFW,936,True,Carrier,,,,,
April,Thursday,1825,,2010,AA,,,DFW,936,True,Carrier,,,,,
April,Friday,1825,,2010,AA,,,DFW,936,True,Carrier,,,,,
April,Tuesday,1945,,2220,AA,,,LGA,950,True,Carrier,,,,,
April,Wednesday,1945,,2220,AA,,,LGA,950,True,Carrier,,,,,
April,Friday,1945,,2220,AA,,,LGA,950,True,Carrier,,,,,
April,Wednesday,800,,950,AA,,,DFW,984,True,Carrier,,,,,
April,Thursday,800,,950,AA,,,DFW,984,True,Carrier,,,,,
April,Friday,800,,950,AA,,,DFW,984,True,Carrier,,,,,
April,Saturday,800,,950,AA,,,DFW,984,True,Carrier,,,,,
April,Tuesday,1720,,2000,AA,,,SFO,1846,True,Carrier,,,,,
April,Wednesday,1720,,2000,AA,,,SFO,1846,True,Carrier,,,,,
April,Thursday,1720,,2000,AA,,,SFO,1846,True,Carrier,,,,,
April,Friday,1720,,2000,AA,,,SFO,1846,True,Carrier,,,,,
April,Tuesday,1715,,2005,AA,,,DFW,1372,True,Carrier,,,,,
April,Wednesday,1715,,2005,AA,,,DFW,1372,True,Carrier,,,,,
April,Thursday,1715,,2005,AA,,,DFW,1372,True,Carrier,,,,,
April,Wednesday,1155,,1320,AA,,,ORD,403,True,Carrier,,,,,
April,Thursday,1155,,1320,AA,,,ORD,403,True,Carrier,,,,,
April,Wednesday,745,,850,AA,,,SAT,247,True,Carrier,,,,,
April,Thursday,745,,850,AA,,,SAT,247,True,Carrier,,,,,
April,Friday,745,,850,AA,,,SAT,247,True,Carrier,,,,,
April,Saturday,745,,850,AA,,,SAT,247,True,Carrier,,,,,
April,Wednesday,1000,,1020,AA,,,TUS,813,True,Carrier,,,,,
April,Thursday,1000,,1020,AA,,,TUS,813,True,Carrier,,,,,
April,Tuesday,1000,,1230,AA,,,SJU,1045,True,Carrier,,,,,
April,Thursday,1130,,1235,AA,,,DEN,641,True,National Air System,,,,,
April,Tuesday,1120,,1220,AA,,,DEN,641,True,Carrier,,,,,
April,Wednesday,1120,,1220,AA,,,DEN,641,True,Carrier,,,,,
April,Thursday,1120,,1220,AA,,,DEN,641,True,Carrier,,,,,
April,Friday,1120,,1220,AA,,,DEN,641,True,Carrier,,,,,
April,Wednesday,740,,1025,AA,,,DFW,1391,True,Carrier,,,,,
April,Thursday,740,,1025,AA,,,DFW,1391,True,Carrier,,,,,
April,Friday,740,,1025,AA,,,DFW,1391,True,Carrier,,,,,
April,Tuesday,1615,,1805,AA,,,BNA,631,True,Carrier,,,,,
April,Wednesday,1615,,1805,AA,,,BNA,631,True,Carrier,,,,,
April,Thursday,1615,,1805,AA,,,BNA,631,True,Carrier,,,,,
April,Friday,1615,,1805,AA,,,BNA,631,True,Carrier,,,,,
April,Wednesday,600,,1140,AA,,,DFW,1616,True,Carrier,,,,,
April,Thursday,600,,1140,AA,,,DFW,1616,True,Carrier,,,,,
April,Friday,600,,1140,AA,,,DFW,1616,True,Carrier,,,,,
April,Wednesday,1345,,1435,AA,,,COS,592,True,Carrier,,,,,
April,Thursday,1345,,1435,AA,,,COS,592,True,Carrier,,,,,
April,Friday,1345,,1435,AA,,,COS,592,True,Carrier,,,,,
April,Saturday,1345,,1435,AA,,,COS,592,True,Carrier,,,,,
April,Tuesday,1530,,1715,AA,,,OMA,583,True,Carrier,,,,,
April,Wednesday,1530,,1715,AA,,,OMA,583,True,Carrier,,,,,
April,Thursday,1530,,1715,AA,,,OMA,583,True,Carrier,,,,,
April,Friday,1530,,1715,AA,,,OMA,583,True,Carrier,,,,,
April,Wednesday,1340,,1445,AA,,,DFW,247,True,Carrier,,,,,
April,Thursday,1340,,1445,AA,,,DFW,247,True,Carrier,,,,,
April,Saturday,1340,,1445,AA,,,DFW,247,True,Carrier,,,,,
April,Friday,830,,1025,AA,,,STL,887,True,Carrier,,,,,
April,Wednesday,855,,1040,AA,,,STL,887,True,Carrier,,,,,
April,Thursday,855,,1040,AA,,,STL,887,True,Carrier,,,,,
April,Friday,855,,1040,AA,,,STL,887,True,Carrier,,,,,
April,Saturday,855,,1040,AA,,,STL,887,True,Carrier,,,,,
April,Saturday,855,,1040,AA,,,STL,887,True,National Air System,,,,,
April,Wednesday,1035,,1135,AA,,,ORD,606,True,Carrier,,,,,
April,Thursday,1035,,1135,AA,,,ORD,606,True,Carrier,,,,,
April,Friday,1220,,1345,AA,,,MCI,403,True,Carrier,,,,,
April,Saturday,2000,,2230,AA,,,SFO,1846,True,Carrier,,,,,
April,Tuesday,1915,,2035,AA,,,BUR,1231,True,Carrier,,,,,
April,Wednesday,1915,,2035,AA,,,BUR,1231,True,Carrier,,,,,
April,Thursday,1915,,2035,AA,,,BUR,1231,True,Carrier,,,,,
April,Tuesday,1645,,1825,AA,,,DFW,919,True,Carrier,,,,,
April,Wednesday,1645,,1825,AA,,,DFW,919,True,Carrier,,,,,
April,Tuesday,2005,,2305,AA,,,SDF,733,True,Carrier,,,,,
April,Wednesday,2005,,2305,AA,,,SDF,733,True,Carrier,,,,,
April,Thursday,2005,,2305,AA,,,SDF,733,True,Carrier,,,,,
April,Friday,2005,,2305,AA,,,SDF,733,True,Carrier,,,,,
April,Tuesday,1755,,1915,AA,,,DFW,328,True,Carrier,,,,,
April,Wednesday,1755,,1915,AA,,,DFW,328,True,Carrier,,,,,
April,Thursday,1755,,1915,AA,,,DFW,328,True,Carrier,,,,,
April,Friday,1755,,1915,AA,,,DFW,328,True,Carrier,,,,,
April,Wednesday,1055,,1405,AA,,,ATL,732,True,Carrier,,,,,
April,Tuesday,2045,,2150,AA,,,STL,258,True,Carrier,,,,,
April,Wednesday,2045,,2150,AA,,,STL,258,True,Carrier,,,,,
April,Monday,1100,,1150,AA,,,LAS,1055,True,Carrier,,,,,
April,Wednesday,1125,,1500,AA,,,MCO,1005,True,Carrier,,,,,
April,Thursday,1125,,1500,AA,,,MCO,1005,True,Carrier,,,,,
April,Tuesday,945,,1410,AA,,,EWR,1372,True,Carrier,,,,,
April,Wednesday,945,,1410,AA,,,EWR,1372,True,Carrier,,,,,
April,Thursday,945,,1410,AA,,,EWR,1372,True,Carrier,,,,,
April,Saturday,945,,1410,AA,,,EWR,1372,True,Carrier,,,,,
April,Wednesday,835,,1120,AA,,,DFW,592,True,Carrier,,,,,
April,Thursday,835,,1120,AA,,,DFW,592,True,Carrier,,,,,
April,Thursday,835,,1120,AA,,,DFW,592,True,Weather,,,,,
April,Wednesday,1205,,1300,AA,,,OKC,175,True,Carrier,,,,,
April,Thursday,1205,,1300,AA,,,OKC,175,True,Carrier,,,,,
April,Wednesday,1040,,1155,AA,,,ORD,719,True,Carrier,,,,,
April,Thursday,1040,,1155,AA,,,ORD,719,True,Carrier,,,,,
April,Friday,1040,,1155,AA,,,ORD,719,True,Carrier,,,,,
April,Saturday,1040,,1155,AA,,,ORD,719,True,Carrier,,,,,
April,Tuesday,1840,,2220,AA,,,RDU,1062,True,Carrier,,,,,
April,Wednesday,1840,,2220,AA,,,RDU,1062,True,Carrier,,,,,
April,Thursday,1840,,2220,AA,,,RDU,1062,True,Carrier,,,,,
April,Friday,1840,,2220,AA,,,RDU,1062,True,Carrier,,,,,
April,Thursday,1140,,1315,AA,,,FAT,1313,True,Carrier,,,,,
April,Wednesday,1110,,1240,AA,,,FAT,1313,True,Carrier,,,,,
April,Thursday,1110,,1240,AA,,,FAT,1313,True,Carrier,,,,,
April,Friday,1110,,1240,AA,,,FAT,1313,True,Carrier,,,,,
April,Wednesday,1305,,1405,AA,,,DFW,190,True,Carrier,,,,,
April,Thursday,1305,,1405,AA,,,DFW,190,True,Carrier,,,,,
April,Friday,1305,,1405,AA,,,DFW,190,True,Carrier,,,,,
April,Wednesday,1450,,1505,AA,,,TUS,813,True,Carrier,,,,,
April,Thursday,1450,,1505,AA,,,TUS,813,True,Carrier,,,,,
April,Friday,1450,,1505,AA,,,TUS,813,True,Carrier,,,,,
April,Tuesday,1725,,2325,AA,,,ORD,1745,True,Carrier,,,,,
April,Wednesday,1725,,2325,AA,,,ORD,1745,True,Carrier,,,,,
April,Friday,1725,,2325,AA,,,ORD,1745,True,Carrier,,,,,
April,Tuesday,1750,,1955,AA,,,DFW,1103,True,Carrier,,,,,
April,Thursday,1750,,1955,AA,,,DFW,1103,True,Carrier,,,,,
April,Friday,1750,,1955,AA,,,DFW,1103,True,Carrier,,,,,
April,Friday,1730,,2035,AA,,,DFW,1471,True,Carrier,,,,,
April,Tuesday,1035,,1355,AA,,,ORD,888,True,Weather,,,,,
April,Wednesday,1035,,1355,AA,,,ORD,888,True,Carrier,,,,,
April,Thursday,1035,,1355,AA,,,ORD,888,True,Carrier,,,,,
April,Friday,1035,,1355,AA,,,ORD,888,True,Carrier,,,,,
April,Wednesday,630,,805,AA,,,STL,887,True,Carrier,,,,,
April,Thursday,630,,805,AA,,,STL,887,True,Carrier,,,,,
April,Friday,630,,805,AA,,,STL,887,True,Carrier,,,,,
April,Tuesday,1545,,1940,AA,,,DCA,1192,True,Carrier,,,,,
April,Wednesday,1545,,1940,AA,,,DCA,1192,True,Carrier,,,,,
April,Thursday,1545,,1940,AA,,,DCA,1192,True,Carrier,,,,,
April,Friday,1545,,1940,AA,,,DCA,1192,True,Carrier,,,,,
April,Wednesday,1005,,1500,AA,,,DFW,1171,True,Carrier,,,,,
April,Thursday,1005,,1500,AA,,,DFW,1171,True,Carrier,,,,,
April,Friday,1005,,1500,AA,,,DFW,1171,True,Carrier,,,,,
April,Saturday,1005,,1500,AA,,,DFW,1171,True,Carrier,,,,,
April,Tuesday,1805,,1945,AA,,,HSV,603,True,Carrier,,,,,
April,Wednesday,1805,,1945,AA,,,HSV,603,True,Carrier,,,,,
April,Thursday,1805,,1945,AA,,,HSV,603,True,Carrier,,,,,
April,Friday,1805,,1945,AA,,,HSV,603,True,Carrier,,,,,
April,Wednesday,905,,1010,AA,,,ONT,1189,True,Carrier,,,,,
April,Friday,905,,1010,AA,,,ONT,1189,True,Carrier,,,,,
April,Saturday,905,,1010,AA,,,ONT,1189,True,Carrier,,,,,
April,Wednesday,645,,815,AA,,,DFW,432,True,Carrier,,,,,
April,Thursday,645,,815,AA,,,DFW,432,True,Carrier,,,,,
April,Friday,645,,815,AA,,,DFW,432,True,Carrier,,,,,
April,Friday,645,,815,AA,,,DFW,432,True,Weather,,,,,
April,Thursday,1645,,1950,AA,,,DFW,1372,True,Carrier,,,,,
April,Friday,1645,,1950,AA,,,DFW,1372,True,National Air System,,,,,
April,Thursday,1305,,1535,AA,,,DFW,852,True,Carrier,,,,,
April,Wednesday,1225,,1755,AA,,,ORD,1440,True,Carrier,,,,,
April,Monday,1735,,1900,AA,,,DFW,732,True,Carrier,,,,,
April,Saturday,1735,,1900,AA,,,DFW,732,True,Carrier,,,,,
April,Tuesday,940,,1210,AA,,,LAX,1745,True,Carrier,,,,,
April,Wednesday,1445,,1805,AA,,,JAX,919,True,Carrier,,,,,
April,Thursday,1445,,1805,AA,,,JAX,919,True,Carrier,,,,,
April,Friday,1445,,1805,AA,,,JAX,919,True,Carrier,,,,,
April,Sunday,830,,1310,AA,,,DFW,1055,True,Carrier,,,,,
April,Wednesday,900,,1355,AA,,,DFW,1189,True,Carrier,,,,,
April,Thursday,900,,1355,AA,,,DFW,1189,True,Carrier,,,,,
April,Friday,900,,1355,AA,,,DFW,1189,True,Carrier,,,,,
April,Saturday,905,,1315,AA,,,BDL,1471,True,Carrier,,,,,
April,Monday,910,,1335,AA,,,BDL,1471,True,Carrier,,,,,
April,Wednesday,1555,,1840,AA,,,MCO,944,True,Carrier,,,,,
April,Tuesday,1930,,2235,AA,,,EWR,719,True,Carrier,,,,,
April,Wednesday,1930,,2235,AA,,,EWR,719,True,Carrier,,,,,
April,Thursday,1930,,2235,AA,,,EWR,719,True,Carrier,,,,,
April,Wednesday,1025,,1200,AA,,,DFW,432,True,Carrier,,,,,
April,Wednesday,1040,,1210,AA,,,DFW,432,True,Carrier,,,,,
April,Thursday,1040,,1210,AA,,,DFW,432,True,Carrier,,,,,
April,Saturday,1040,,1210,AA,,,DFW,432,True,Carrier,,,,,
April,Wednesday,755,,915,AA,,,SFO,337,True,Carrier,,,,,
April,Tuesday,1810,,1955,AA,,,SLC,988,True,Carrier,,,,,
April,Thursday,1810,,1955,AA,,,SLC,988,True,Carrier,,,,,
April,Tuesday,1615,,1725,AA,,,DFW,247,True,Carrier,,,,,
April,Wednesday,1615,,1725,AA,,,DFW,247,True,Carrier,,,,,
April,Thursday,1615,,1725,AA,,,DFW,247,True,Carrier,,,,,
April,Friday,1000,,1125,AA,,,SFO,337,True,Carrier,,,,,
April,Wednesday,1005,,1125,AA,,,SFO,337,True,Carrier,,,,,
